Tempo,DimInput,posCercata
85600.0,1912,1794
84833.33333333333,1912,1403
102850.5,1912,997
94533.33333333333,1912,1032
82033.33333333333,1912,1894
88366.66666666667,1912,942
101500.0,1912,369
80666.66666666667,1912,1854
88000.0,1912,1313
152450.5,1912,606
157200.5,1912,1105
150500.0,1912,688
153800.0,1912,354
148350.5,1912,939
143300.5,1912,813
126450.0,1912,1822
88866.33333333333,1912,1402
91833.33333333333,1912,1474
101400.0,1912,974
102900.0,1912,195
88400.0,1912,1219
86967.0,1912,1467
88066.66666666667,1912,1402
85900.0,1912,1208
91766.66666666667,1912,781
101200.0,1912,854
89633.66666666667,1912,1442
105650.0,1912,84
86833.33333333333,1912,1240
82933.0,1912,1761
87866.66666666667,1912,1549
105050.0,1912,251
90633.66666666667,1912,1292
103600.5,1912,609
94733.33333333333,1912,542
103650.5,2133,1041
102250.0,2133,1794
102949.5,2133,1739
93566.66666666667,2133,1862
99700.33333333333,2133,947
104649.5,2133,1663
97600.0,2133,1957
104650.5,2133,1510
121099.5,2133,169
104450.5,2133,985
92000.0,2133,1710
121350.0,2133,989
102950.0,2133,851
85633.33333333333,2133,1282
115550.0,2133,1102
110349.5,2133,1698
109600.0,2133,239
114500.0,2133,1111
93666.66666666667,2133,2033
126049.5,2133,100
110200.0,2133,750
104699.5,2133,1774
108350.0,2133,951
107300.5,2133,1387
109800.0,2133,681
101150.0,2133,1500
94200.0,2133,1061
125000.0,2133,240
114149.5,2133,515
111900.0,2133,740
105400.5,2133,1767
125049.5,2133,1308
109600.0,2133,450
95433.33333333333,2133,1654
121150.0,2133,480
116099.5,2133,49
115750.0,2133,401
116400.0,2133,41
118000.5,2133,254
108150.0,2133,372
119800.5,2379,812
112300.0,2379,1145
114750.0,2379,1741
109500.0,2379,2319
107250.0,2379,1120
115300.0,2379,927
107600.0,2379,2146
118999.5,2379,174
125550.0,2379,418
125100.0,2379,1276
115900.0,2379,929
122400.5,2379,524
121000.0,2379,227
112400.0,2379,1578
128599.5,2379,101
121650.0,2379,783
113450.0,2379,1890
129850.0,2379,96
122600.0,2379,1412
116550.0,2379,1802
120799.5,2379,1213
109150.0,2379,1744
111800.0,2379,1643
115600.0,2379,1959
127299.5,2379,221
119149.5,2379,785
116249.5,2379,1194
112100.0,2379,1889
112799.5,2379,1970
111300.5,2379,1641
117400.0,2379,923
112949.5,2379,1590
120950.0,2379,852
114250.0,2379,1903
122899.5,2379,505
108900.5,2379,1177
119400.0,2379,617
119149.5,2379,612
129900.0,2379,287
102300.0,2379,1167
135350.0,2654,398
130350.0,2654,941
124900.0,2654,2088
124750.5,2654,2164
139100.5,2654,493
144600.0,2654,1451
136149.5,2654,726
124100.0,2654,2373
129450.0,2654,1062
125800.0,2654,1252
129000.0,2654,1025
140750.5,2654,346
126250.0,2654,1844
131600.5,2654,2342
145000.0,2654,129
136350.5,2654,1437
126700.0,2654,1785
140700.5,2654,1398
137050.5,2654,139
127500.0,2654,2018
142750.0,2654,540
140100.0,2654,1398
125300.5,2654,2235
137600.0,2654,354
115600.0,2654,2036
135750.0,2654,1348
127999.5,2654,1199
136200.0,2654,1126
139450.0,2654,948
125350.5,2654,2062
143000.5,2654,588
135100.0,2654,936
132550.0,2654,899
130800.0,2654,647
148600.5,2654,73
127150.0,2654,1069
126950.0,2654,1164
125200.0,2654,2122
