Tempo,DimInput,posCercata
1342500.0,1107,1003
1240300.0,1107,948
821300.0,1107,720
35358.333333333336,1107,70
655300.0,1107,618
27266.666666666668,1107,51
418200.0,1107,457
762700.0,1107,688
58385.71428571428,1107,114
17860.869565217392,1107,5
628400.0,1107,600
31046.153846153848,1107,53
61214.28571428572,1107,122
1090900.0,1107,860
1191700.0,1107,925
409300.0,1107,457
1419600.0,1107,1040
641300.0,1107,608
1339700.0,1107,989
22433.333333333332,1107,28
38972.72727272727,1107,77
259400.0,1107,336
699900.0,1107,654
463500.0,1107,493
235400.0,1107,322
32330.76923076923,1107,61
1119000.0,1107,881
1605400.0,1107,1098
1538000.0,1107,1094
498800.0,1107,518
1552000.0,1107,1105
889000.0,1107,756
243800.0,1107,326
488400.0,1107,510
177633.33333333334,1107,261
552900.0,1235,544
1939400.0,1235,1222
499400.0,1235,510
228500.0,1235,309
555300.0,1235,552
140266.66666666666,1235,225
1385100.0,1235,989
359250.0,1235,412
112425.0,1235,187
120075.0,1235,189
650900.0,1235,608
853900.0,1235,726
722500.0,1235,641
583200.0,1235,560
178466.66666666666,1235,253
498500.0,1235,505
1664900.0,1235,1110
649500.0,1235,606
58928.57142857143,1235,105
19133.333333333332,1235,6
1048000.0,1235,824
1852600.0,1235,1187
806900.0,1235,686
1397800.0,1235,1000
1099500.0,1235,837
656400.0,1235,614
521300.0,1235,517
50400.0,1235,92
1479900.0,1235,1038
819600.0,1235,708
61771.42857142857,1235,118
646600.0,1235,604
1815500.0,1235,1199
1394800.0,1235,992
1320100.0,1235,964
1570600.0,1235,1080
844200.0,1235,697
1303000.0,1235,955
1591000.0,1235,1089
389850.0,1235,446
81800.0,1377,134
25312.5,1377,25
1517100.0,1377,1027
329050.0,1377,393
97140.0,1377,165
1198200.0,1377,881
20935.0,1377,1
1016800.0,1377,798
107400.0,1377,175
355800.0,1377,413
1051700.0,1377,803
1560400.0,1377,1052
2064200.0,1377,1247
1071600.0,1377,821
392100.0,1377,426
1117900.0,1377,843
54987.5,1377,99
1409500.0,1377,978
416400.0,1377,449
52137.5,1377,96
1100300.0,1377,835
301150.0,1377,367
187066.66666666666,1377,268
1317900.0,1377,940
1969800.0,1377,1219
216900.0,1377,299
1934500.0,1377,1199
2302100.0,1377,1367
258700.0,1377,331
69016.66666666667,1377,122
218200.0,1377,294
2192500.0,1377,1319
1009500.0,1377,790
1872700.0,1377,1183
888700.0,1377,736
368100.0,1377,416
2173400.0,1377,1308
2280400.0,1377,1356
2064400.0,1377,1254
965400.0,1377,764
1509900.0,1536,1003
2492000.0,1536,1390
876600.0,1536,710
1505900.0,1536,1002
186500.0,1536,260
1198100.0,1536,862
2062600.0,1536,1224
1934300.0,1536,1172
683000.0,1536,610
889700.0,1536,722
1347300.0,1536,935
602800.0,1536,570
2643900.0,1536,1449
2807400.0,1536,1509
2003000.0,1536,1200
2247700.0,1536,1299
1775000.0,1536,1108
50675.0,1536,82
2189600.0,1536,1254
1602800.0,1536,1038
245650.0,1536,316
446100.0,1536,462
2441000.0,1536,1366
417200.0,1536,444
620300.0,1536,565
1573200.0,1536,1025
757700.0,1536,648
446400.0,1536,475
440300.0,1536,471
33800.0,1536,35
1009300.0,1536,785
2541900.0,1536,1408
1189000.0,1536,858
610400.0,1536,560
2393100.0,1536,1349
461900.0,1536,480
91000.0,1536,154
1425200.0,1536,967
1589100.0,1536,1034
1410600.0,1536,955
995400.0,1714,751
389050.0,1714,428
1915200.0,1714,1139
1314700.0,1714,903
2993700.0,1714,1511
883700.0,1714,704
1863200.0,1714,1111
101550.0,1714,161
924200.0,1714,726
1258900.0,1714,881
627700.0,1714,574
49400.0,1714,68
2156400.0,1714,1219
36672.72727272727,1714,39
61028.57142857143,1714,88
2683200.0,1714,1420
3248700.0,1714,1491
1772400.0,1714,1073
952400.0,1714,738
2961700.0,1714,1508
2913600.0,1714,1491
163833.33333333334,1714,224
55550.0,1714,81
284550.0,1714,345
1203900.0,1714,850
3353800.0,1714,1637
1139900.0,1714,812
2194800.0,1714,1238
485100.0,1714,490
2006300.0,1714,1169
3383800.0,1714,1648
1564900.0,1714,996
3423100.0,1714,1661
277200.0,1714,335
1944000.0,1714,1144
2366500.0,1714,1299
3416900.0,1714,1667
1938900.0,1714,1147
1206800.0,1714,857
1275100.0,1714,879
380550.0,1912,394
3974400.0,1912,1776
876600.0,1912,690
1119600.0,1912,801
2727400.0,1912,1377
101825.0,1912,151
3085200.0,1912,1498
406200.0,1912,423
4183100.0,1912,1835
296900.0,1912,334
4233100.0,1912,1859
2031700.0,1912,1154
693300.0,1912,601
1668300.0,1912,1021
2955800.0,1912,1458
576800.0,1912,528
3011300.0,1912,1476
2966600.0,1912,1467
1563400.0,1912,981
3335800.0,1912,1579
532500.0,1912,507
1078700.0,1912,786
3444600.0,1912,1369
480600.0,1912,319
3537300.0,1912,1473
2117700.0,1912,1183
447600.0,1912,443
68783.33333333333,1912,101
915100.0,1912,722
88520.0,1912,132
2046500.0,1912,1159
3309800.0,1912,1562
3284200.0,1912,1563
2488700.0,1912,1315
4137900.0,1912,1829
4172800.0,1912,1736
827600.0,1912,665
132825.0,1912,183
2435800.0,1912,1122
1500400.0,1912,919
3675000.0,2133,1515
4942900.0,2133,1975
1184700.0,2133,815
5402400.0,2133,2105
45911.11111111111,2133,35
4467700.0,2133,1853
5256400.0,2133,2064
279750.0,2133,332
1693000.0,2133,1008
3839800.0,2133,1673
337050.0,2133,365
4678100.0,2133,1905
4511100.0,2133,1640
456700.0,2133,452
725600.0,2133,616
4637300.0,2133,1898
4669100.0,2133,1907
151566.66666666666,2133,195
1876200.0,2133,1073
395650.0,2133,404
40150.0,2133,7
289000.0,2133,344
63028.57142857143,2133,83
2246800.0,2133,1193
2139900.0,2133,1168
3413100.0,2133,1533
2270000.0,2133,1204
1958500.0,2133,1088
285400.0,2133,324
893900.0,2133,701
640800.0,2133,568
2290800.0,2133,1219
1353400.0,2133,884
4623700.0,2133,1891
3583200.0,2133,1597
1152400.0,2133,784
3125700.0,2133,1467
1293400.0,2133,803
5398400.0,2133,1725
1556700.0,2133,654
632200.0,2379,546
1965700.0,2379,1055
2465400.0,2379,1227
538700.0,2379,501
5934500.0,2379,1858
9040800.0,2379,2276
114750.0,2379,159
2267600.0,2379,1179
235050.0,2379,282
451200.0,2379,446
2036000.0,2379,1081
3825500.0,2379,1608
3765200.0,2379,1601
4076700.0,2379,1689
5113100.0,2379,1958
1827400.0,2379,1041
1686700.0,2379,978
3120900.0,2379,1437
1782400.0,2379,1021
5297600.0,2379,2003
6675900.0,2379,2335
1519400.0,2379,923
80340.0,2379,96
4554600.0,2379,1825
5217600.0,2379,1982
6389200.0,2379,2266
184766.66666666666,2379,240
318600.0,2379,360
764600.0,2379,622
258800.0,2379,304
3794900.0,2379,1612
2015400.0,2379,1020
2207500.0,2379,1149
1490000.0,2379,921
4301000.0,2379,1753
4350500.0,2379,1770
1321600.0,2379,859
3676900.0,2379,1573
175833.33333333334,2379,230
1156200.0,2379,781
2949400.0,2654,1356
8642600.0,2654,2626
6323300.0,2654,2170
954900.0,2654,696
6277800.0,2654,2159
441700.0,2654,438
6919500.0,2654,2306
5040600.0,2654,1914
69216.66666666667,2654,61
3810200.0,2654,1601
83440.0,2654,103
1599500.0,2654,957
210550.0,2654,268
2221200.0,2654,1156
176600.0,2654,229
4406800.0,2654,1768
1935700.0,2654,1075
752500.0,2654,629
2456500.0,2654,1201
654000.0,2654,547
1154400.0,2654,776
176200.0,2654,230
8116900.0,2654,2549
2818800.0,2654,1325
5401500.0,2654,1953
5373200.0,2654,1952
4420900.0,2654,1737
657800.0,2654,556
2484600.0,2654,1218
8487400.0,2654,2628
4960100.0,2654,1843
4131800.0,2654,1658
5266800.0,2654,1934
2098800.0,2654,1103
3330600.0,2654,1452
2575300.0,2654,1244
561600.0,2654,523
306250.0,2654,357
203250.0,2654,263
5470200.0,2654,2002
109300.0,2960,123
240750.0,2960,274
3489800.0,2960,1490
6347000.0,2960,2132
1669300.0,2960,968
3329700.0,2960,1462
9142600.0,2960,2710
489700.0,2960,464
1628600.0,2960,955
760800.0,2960,604
3243700.0,2960,1416
5817600.0,2960,2019
7112200.0,2960,2298
5805500.0,2960,2053
9315200.0,2960,2740
4001600.0,2960,1607
531300.0,2960,486
5816400.0,2960,2024
62800.0,2960,28
5159900.0,2960,1880
5761000.0,2960,2041
6911500.0,2960,2240
7294400.0,2960,2351
9899000.0,2960,2829
7670100.0,2960,2399
1409300.0,2960,896
6111500.0,2960,2083
8720200.0,2960,2608
1637000.0,2960,961
4071900.0,2960,1638
6114700.0,2960,2110
2434200.0,2960,1195
293850.0,2960,331
8639200.0,2960,2602
6227000.0,2960,2115
8807800.0,2960,2609
1257000.0,2960,814
1.01329E7,2960,2786
7624400.0,2960,2393
3466800.0,2960,1413
336100.0,3302,330
305050.0,3302,305
4061500.0,3302,1587
371750.0,3302,374
544400.0,3302,493
7145500.0,3302,2246
1.43473E7,3302,3182
204450.0,3302,231
1.298E7,3302,3298
1.12847E7,3302,2999
6555400.0,3302,2129
6282700.0,3302,2062
7901200.0,3302,2405
4530200.0,3302,1705
4842900.0,3302,1793
1.04203E7,3302,2841
8266000.0,3302,2460
3909400.0,3302,1591
3598000.0,3302,1487
923600.0,3302,665
2072800.0,3302,1098
6888200.0,3302,2211
2300600.0,3302,1107
9782500.0,3302,2740
